sender,sender_type,sender_id,timestamp,blockId,calibrationTrialset,color,congruency,correct,correctResponse,duration,ended_on,keypress_time,personalDeadline,reaction_time,response,response_action,testTrialset,time_commit,time_end,time_render,time_run,time_show,time_switch,word
betweenBlockScreen,html.Screen,7_0_5,2021-11-27T13:53:43.147Z,1,"[{""word"":""PIROS"",""color"":""red"",""congruency"":""con"",""correctResponse"":""x""},{""word"":""KÉK"",""color"":""blue"",""congruency"":""con"",""correctResponse"":""n""},{""word"":""ZÖLD"",""color"":""green"",""congruency"":""con"",""correctResponse"":""c""},{""word"":""SÁRGA"",""color"":""yellow"",""congruency"":""con"",""correctResponse"":""m""}]",,,,,15228,response,,2215,,continue,keypress(Space),"[{""word"":""KÉK"",""color"":""blue"",""congruency"":""con"",""correctResponse"":""n""},{""word"":""PIROS"",""color"":""red"",""congruency"":""con"",""correctResponse"":""x""},{""word"":""KÉK"",""color"":""blue"",""congruency"":""con"",""correctResponse"":""n""},{""word"":""PIROS"",""color"":""green"",""congruency"":""inc"",""correctResponse"":""c""},{""word"":""SÁRGA"",""color"":""yellow"",""congruency"":""con"",""correctResponse"":""m""},{""word"":""ZÖLD"",""color"":""green"",""congruency"":""con"",""correctResponse"":""c""},{""word"":""SÁRGA"",""color"":""blue"",""congruency"":""inc"",""correctResponse"":""n""},{""word"":""ZÖLD"",""color"":""red"",""congruency"":""inc"",""correctResponse"":""x""},{""word"":""KÉK"",""color"":""yellow"",""congruency"":""inc"",""correctResponse"":""m""}]",632959.0000000001,632957,617729,617731,617745,632994,
blockLoop,flow.Sequence,7_0,2021-11-27T13:53:43.148Z,1,"[{""word"":""PIROS"",""color"":""red"",""congruency"":""con"",""correctResponse"":""x""},{""word"":""KÉK"",""color"":""blue"",""congruency"":""con"",""correctResponse"":""n""},{""word"":""ZÖLD"",""color"":""green"",""congruency"":""con"",""correctResponse"":""c""},{""word"":""SÁRGA"",""color"":""yellow"",""congruency"":""con"",""correctResponse"":""m""}]",,,,,115703,completion,,2215,,,,"[{""word"":""KÉK"",""color"":""blue"",""congruency"":""con"",""correctResponse"":""n""},{""word"":""PIROS"",""color"":""red"",""congruency"":""con"",""correctResponse"":""x""},{""word"":""KÉK"",""color"":""blue"",""congruency"":""con"",""correctResponse"":""n""},{""word"":""PIROS"",""color"":""green"",""congruency"":""inc"",""correctResponse"":""c""},{""word"":""SÁRGA"",""color"":""yellow"",""congruency"":""con"",""correctResponse"":""m""},{""word"":""ZÖLD"",""color"":""green"",""congruency"":""con"",""correctResponse"":""c""},{""word"":""SÁRGA"",""color"":""blue"",""congruency"":""inc"",""correctResponse"":""n""},{""word"":""ZÖLD"",""color"":""red"",""congruency"":""inc"",""correctResponse"":""x""},{""word"":""KÉK"",""color"":""yellow"",""congruency"":""inc"",""correctResponse"":""m""}]",632959.0000000001,632957,517237,517212,517254,632994,
,flow.Loop,7_1_0,2021-11-27T13:53:46.181Z,2,"[{""word"":""ZÖLD"",""color"":""green"",""congruency"":""con"",""correctResponse"":""c""},{""word"":""SÁRGA"",""color"":""yellow"",""congruency"":""con"",""correctResponse"":""m""},{""word"":""PIROS"",""color"":""red"",""congruency"":""con"",""correctResponse"":""x""},{""word"":""KÉK"",""color"":""blue"",""congruency"":""con"",""correctResponse"":""n""}]",,,,,2998,completion,,,,,,"[{""word"":""SÁRGA"",""color"":""blue"",""congruency"":""inc"",""correctResponse"":""n""},{""word"":""PIROS"",""color"":""red"",""congruency"":""con"",""correctResponse"":""x""},{""word"":""KÉK"",""color"":""yellow"",""congruency"":""inc"",""correctResponse"":""m""},{""word"":""PIROS"",""color"":""green"",""congruency"":""inc"",""correctResponse"":""c""},{""word"":""SÁRGA"",""color"":""blue"",""congruency"":""inc"",""correctResponse"":""n""},{""word"":""ZÖLD"",""color"":""red"",""congruency"":""inc"",""correctResponse"":""x""},{""word"":""SÁRGA"",""color"":""yellow"",""congruency"":""con"",""correctResponse"":""m""},{""word"":""ZÖLD"",""color"":""green"",""congruency"":""con"",""correctResponse"":""c""},{""word"":""KÉK"",""color"":""blue"",""congruency"":""con"",""correctResponse"":""n""}]",635992,635992,632977,632959.0000000001,632994,636007,
2_StroopCalibrationTrial,flow.Sequence,7_1_1_0,2021-11-27T13:53:47.928Z,2,"[{""word"":""ZÖLD"",""color"":""green"",""congruency"":""con"",""correctResponse"":""c""},{""word"":""SÁRGA"",""color"":""yellow"",""congruency"":""con"",""correctResponse"":""m""},{""word"":""PIROS"",""color"":""red"",""congruency"":""con"",""correctResponse"":""x""},{""word"":""KÉK"",""color"":""blue"",""congruency"":""con"",""correctResponse"":""n""}]",green,con,true,c,1746,response,,,,c,keypress(c),"[{""word"":""SÁRGA"",""color"":""blue"",""congruency"":""inc"",""correctResponse"":""n""},{""word"":""PIROS"",""color"":""red"",""congruency"":""con"",""correctResponse"":""x""},{""word"":""KÉK"",""color"":""yellow"",""congruency"":""inc"",""correctResponse"":""m""},{""word"":""PIROS"",""color"":""green"",""congruency"":""inc"",""correctResponse"":""c""},{""word"":""SÁRGA"",""color"":""blue"",""congruency"":""inc"",""correctResponse"":""n""},{""word"":""ZÖLD"",""color"":""red"",""congruency"":""inc"",""correctResponse"":""x""},{""word"":""SÁRGA"",""color"":""yellow"",""congruency"":""con"",""correctResponse"":""m""},{""word"":""ZÖLD"",""color"":""green"",""congruency"":""con"",""correctResponse"":""c""},{""word"":""KÉK"",""color"":""blue"",""congruency"":""con"",""correctResponse"":""n""}]",637739,637738,635992,635992,636007,637783,ZÖLD
2_StroopCalibrationTrial,flow.Sequence,7_1_1_1,2021-11-27T13:53:49.680Z,2,"[{""word"":""ZÖLD"",""color"":""green"",""congruency"":""con"",""correctResponse"":""c""},{""word"":""SÁRGA"",""color"":""yellow"",""congruency"":""con"",""correctResponse"":""m""},{""word"":""PIROS"",""color"":""red"",""congruency"":""con"",""correctResponse"":""x""},{""word"":""KÉK"",""color"":""blue"",""congruency"":""con"",""correctResponse"":""n""}]",yellow,con,true,m,1724,response,,,,m,keypress(m),"[{""word"":""SÁRGA"",""color"":""blue"",""congruency"":""inc"",""correctResponse"":""n""},{""word"":""PIROS"",""color"":""red"",""congruency"":""con"",""correctResponse"":""x""},{""word"":""KÉK"",""color"":""yellow"",""congruency"":""inc"",""correctResponse"":""m""},{""word"":""PIROS"",""color"":""green"",""congruency"":""inc"",""correctResponse"":""c""},{""word"":""SÁRGA"",""color"":""blue"",""congruency"":""inc"",""correctResponse"":""n""},{""word"":""ZÖLD"",""color"":""red"",""congruency"":""inc"",""correctResponse"":""x""},{""word"":""SÁRGA"",""color"":""yellow"",""congruency"":""con"",""correctResponse"":""m""},{""word"":""ZÖLD"",""color"":""green"",""congruency"":""con"",""correctResponse"":""c""},{""word"":""KÉK"",""color"":""blue"",""congruency"":""con"",""correctResponse"":""n""}]",639491,639490,637766,637739,637783,639522,SÁRGA
2_StroopCalibrationTrial,flow.Sequence,7_1_1_2,2021-11-27T13:53:51.181Z,2,"[{""word"":""ZÖLD"",""color"":""green"",""congruency"":""con"",""correctResponse"":""c""},{""word"":""SÁRGA"",""color"":""yellow"",""congruency"":""con"",""correctResponse"":""m""},{""word"":""PIROS"",""color"":""red"",""congruency"":""con"",""correctResponse"":""x""},{""word"":""KÉK"",""color"":""blue"",""congruency"":""con"",""correctResponse"":""n""}]",red,con,true,x,1484,response,,,,x,keypress(x),"[{""word"":""SÁRGA"",""color"":""blue"",""congruency"":""inc"",""correctResponse"":""n""},{""word"":""PIROS"",""color"":""red"",""congruency"":""con"",""correctResponse"":""x""},{""word"":""KÉK"",""color"":""yellow"",""congruency"":""inc"",""correctResponse"":""m""},{""word"":""PIROS"",""color"":""green"",""congruency"":""inc"",""correctResponse"":""c""},{""word"":""SÁRGA"",""color"":""blue"",""congruency"":""inc"",""correctResponse"":""n""},{""word"":""ZÖLD"",""color"":""red"",""congruency"":""inc"",""correctResponse"":""x""},{""word"":""SÁRGA"",""color"":""yellow"",""congruency"":""con"",""correctResponse"":""m""},{""word"":""ZÖLD"",""color"":""green"",""congruency"":""con"",""correctResponse"":""c""},{""word"":""KÉK"",""color"":""blue"",""congruency"":""con"",""correctResponse"":""n""}]",640993,640991,639507,639491,639522,641030,PIROS
2_StroopCalibrationTrial,flow.Sequence,7_1_1_3,2021-11-27T13:53:52.969Z,2,"[{""word"":""ZÖLD"",""color"":""green"",""congruency"":""con"",""correctResponse"":""c""},{""word"":""SÁRGA"",""color"":""yellow"",""congruency"":""con"",""correctResponse"":""m""},{""word"":""PIROS"",""color"":""red"",""congruency"":""con"",""correctResponse"":""x""},{""word"":""KÉK"",""color"":""blue"",""congruency"":""con"",""correctResponse"":""n""}]",blue,con,true,n,1765,response,,,,n,keypress(n),"[{""word"":""SÁRGA"",""color"":""blue"",""congruency"":""inc"",""correctResponse"":""n""},{""word"":""PIROS"",""color"":""red"",""congruency"":""con"",""correctResponse"":""x""},{""word"":""KÉK"",""color"":""yellow"",""congruency"":""inc"",""correctResponse"":""m""},{""word"":""PIROS"",""color"":""green"",""congruency"":""inc"",""correctResponse"":""c""},{""word"":""SÁRGA"",""color"":""blue"",""congruency"":""inc"",""correctResponse"":""n""},{""word"":""ZÖLD"",""color"":""red"",""congruency"":""inc"",""correctResponse"":""x""},{""word"":""SÁRGA"",""color"":""yellow"",""congruency"":""con"",""correctResponse"":""m""},{""word"":""ZÖLD"",""color"":""green"",""congruency"":""con"",""correctResponse"":""c""},{""word"":""KÉK"",""color"":""blue"",""congruency"":""con"",""correctResponse"":""n""}]",642780,642778,641013,640993,641030,642821,KÉK
,flow.Loop,7_1_1,2021-11-27T13:53:52.969Z,2,"[{""word"":""ZÖLD"",""color"":""green"",""congruency"":""con"",""correctResponse"":""c""},{""word"":""SÁRGA"",""color"":""yellow"",""congruency"":""con"",""correctResponse"":""m""},{""word"":""PIROS"",""color"":""red"",""congruency"":""con"",""correctResponse"":""x""},{""word"":""KÉK"",""color"":""blue"",""congruency"":""con"",""correctResponse"":""n""}]",,,,,6771,completion,,,,,,"[{""word"":""SÁRGA"",""color"":""blue"",""congruency"":""inc"",""correctResponse"":""n""},{""word"":""PIROS"",""color"":""red"",""congruency"":""con"",""correctResponse"":""x""},{""word"":""KÉK"",""color"":""yellow"",""congruency"":""inc"",""correctResponse"":""m""},{""word"":""PIROS"",""color"":""green"",""congruency"":""inc"",""correctResponse"":""c""},{""word"":""SÁRGA"",""color"":""blue"",""congruency"":""inc"",""correctResponse"":""n""},{""word"":""ZÖLD"",""color"":""red"",""congruency"":""inc"",""correctResponse"":""x""},{""word"":""SÁRGA"",""color"":""yellow"",""congruency"":""con"",""correctResponse"":""m""},{""word"":""ZÖLD"",""color"":""green"",""congruency"":""con"",""correctResponse"":""c""},{""word"":""KÉK"",""color"":""blue"",""congruency"":""con"",""correctResponse"":""n""}]",642780,642778,635992,635992,636007,642821,
endCalibrationScreen,html.Screen,7_1_2,2021-11-27T13:54:00.617Z,2,"[{""word"":""ZÖLD"",""color"":""green"",""congruency"":""con"",""correctResponse"":""c""},{""word"":""SÁRGA"",""color"":""yellow"",""congruency"":""con"",""correctResponse"":""m""},{""word"":""PIROS"",""color"":""red"",""congruency"":""con"",""correctResponse"":""x""},{""word"":""KÉK"",""color"":""blue"",""congruency"":""con"",""correctResponse"":""n""}]",,,,,7623,response,,1679,,continue,keypress(Space),"[{""word"":""SÁRGA"",""color"":""blue"",""congruency"":""inc"",""correctResponse"":""n""},{""word"":""PIROS"",""color"":""red"",""congruency"":""con"",""correctResponse"":""x""},{""word"":""KÉK"",""color"":""yellow"",""congruency"":""inc"",""correctResponse"":""m""},{""word"":""PIROS"",""color"":""green"",""congruency"":""inc"",""correctResponse"":""c""},{""word"":""SÁRGA"",""color"":""blue"",""congruency"":""inc"",""correctResponse"":""n""},{""word"":""ZÖLD"",""color"":""red"",""congruency"":""inc"",""correctResponse"":""x""},{""word"":""SÁRGA"",""color"":""yellow"",""congruency"":""con"",""correctResponse"":""m""},{""word"":""ZÖLD"",""color"":""green"",""congruency"":""con"",""correctResponse"":""c""},{""word"":""KÉK"",""color"":""blue"",""congruency"":""con"",""correctResponse"":""n""}]",650429,650427,642804,642780,642821,650461,
,flow.Loop,7_1_3,2021-11-27T13:54:03.644Z,2,"[{""word"":""ZÖLD"",""color"":""green"",""congruency"":""con"",""correctResponse"":""c""},{""word"":""SÁRGA"",""color"":""yellow"",""congruency"":""con"",""correctResponse"":""m""},{""word"":""PIROS"",""color"":""red"",""congruency"":""con"",""correctResponse"":""x""},{""word"":""KÉK"",""color"":""blue"",""congruency"":""con"",""correctResponse"":""n""}]",,,,,2995,completion,,1679,,,,"[{""word"":""SÁRGA"",""color"":""blue"",""congruency"":""inc"",""correctResponse"":""n""},{""word"":""PIROS"",""color"":""red"",""congruency"":""con"",""correctResponse"":""x""},{""word"":""KÉK"",""color"":""yellow"",""congruency"":""inc"",""correctResponse"":""m""},{""word"":""PIROS"",""color"":""green"",""congruency"":""inc"",""correctResponse"":""c""},{""word"":""SÁRGA"",""color"":""blue"",""congruency"":""inc"",""correctResponse"":""n""},{""word"":""ZÖLD"",""color"":""red"",""congruency"":""inc"",""correctResponse"":""x""},{""word"":""SÁRGA"",""color"":""yellow"",""congruency"":""con"",""correctResponse"":""m""},{""word"":""ZÖLD"",""color"":""green"",""congruency"":""con"",""correctResponse"":""c""},{""word"":""KÉK"",""color"":""blue"",""congruency"":""con"",""correctResponse"":""n""}]",653456,653456,650444,650429,650461,653473,
2_StroopTestTrial,flow.Sequence,7_1_4_0,2021-11-27T13:54:05.570Z,2,"[{""word"":""ZÖLD"",""color"":""green"",""congruency"":""con"",""correctResponse"":""c""},{""word"":""SÁRGA"",""color"":""yellow"",""congruency"":""con"",""correctResponse"":""m""},{""word"":""PIROS"",""color"":""red"",""congruency"":""con"",""correctResponse"":""x""},{""word"":""KÉK"",""color"":""blue"",""congruency"":""con"",""correctResponse"":""n""}]",blue,inc,true,n,1908,completion,654699.0000000001,1679,1226.0000000001164,n,,"[{""word"":""SÁRGA"",""color"":""blue"",""congruency"":""inc"",""correctResponse"":""n""},{""word"":""PIROS"",""color"":""red"",""congruency"":""con"",""correctResponse"":""x""},{""word"":""KÉK"",""color"":""yellow"",""congruency"":""inc"",""correctResponse"":""m""},{""word"":""PIROS"",""color"":""green"",""congruency"":""inc"",""correctResponse"":""c""},{""word"":""SÁRGA"",""color"":""blue"",""congruency"":""inc"",""correctResponse"":""n""},{""word"":""ZÖLD"",""color"":""red"",""congruency"":""inc"",""correctResponse"":""x""},{""word"":""SÁRGA"",""color"":""yellow"",""congruency"":""con"",""correctResponse"":""m""},{""word"":""ZÖLD"",""color"":""green"",""congruency"":""con"",""correctResponse"":""c""},{""word"":""KÉK"",""color"":""blue"",""congruency"":""con"",""correctResponse"":""n""}]",655381,655381,653456,653466,653473,655397,SÁRGA
2_StroopTestTrial,flow.Sequence,7_1_4_1,2021-11-27T13:54:07.509Z,2,"[{""word"":""ZÖLD"",""color"":""green"",""congruency"":""con"",""correctResponse"":""c""},{""word"":""SÁRGA"",""color"":""yellow"",""congruency"":""con"",""correctResponse"":""m""},{""word"":""PIROS"",""color"":""red"",""congruency"":""con"",""correctResponse"":""x""},{""word"":""KÉK"",""color"":""blue"",""congruency"":""con"",""correctResponse"":""n""}]",red,con,true,x,1923,completion,656172,1679,775,x,,"[{""word"":""SÁRGA"",""color"":""blue"",""congruency"":""inc"",""correctResponse"":""n""},{""word"":""PIROS"",""color"":""red"",""congruency"":""con"",""correctResponse"":""x""},{""word"":""KÉK"",""color"":""yellow"",""congruency"":""inc"",""correctResponse"":""m""},{""word"":""PIROS"",""color"":""green"",""congruency"":""inc"",""correctResponse"":""c""},{""word"":""SÁRGA"",""color"":""blue"",""congruency"":""inc"",""correctResponse"":""n""},{""word"":""ZÖLD"",""color"":""red"",""congruency"":""inc"",""correctResponse"":""x""},{""word"":""SÁRGA"",""color"":""yellow"",""congruency"":""con"",""correctResponse"":""m""},{""word"":""ZÖLD"",""color"":""green"",""congruency"":""con"",""correctResponse"":""c""},{""word"":""KÉK"",""color"":""blue"",""congruency"":""con"",""correctResponse"":""n""}]",657321,657320,655381,655381,655397,657338,PIROS
2_StroopTestTrial,flow.Sequence,7_1_4_2,2021-11-27T13:54:09.433Z,2,"[{""word"":""ZÖLD"",""color"":""green"",""congruency"":""con"",""correctResponse"":""c""},{""word"":""SÁRGA"",""color"":""yellow"",""congruency"":""con"",""correctResponse"":""m""},{""word"":""PIROS"",""color"":""red"",""congruency"":""con"",""correctResponse"":""x""},{""word"":""KÉK"",""color"":""blue"",""congruency"":""con"",""correctResponse"":""n""}]",yellow,inc,,m,1906,completion,,1679,,,,"[{""word"":""SÁRGA"",""color"":""blue"",""congruency"":""inc"",""correctResponse"":""n""},{""word"":""PIROS"",""color"":""red"",""congruency"":""con"",""correctResponse"":""x""},{""word"":""KÉK"",""color"":""yellow"",""congruency"":""inc"",""correctResponse"":""m""},{""word"":""PIROS"",""color"":""green"",""congruency"":""inc"",""correctResponse"":""c""},{""word"":""SÁRGA"",""color"":""blue"",""congruency"":""inc"",""correctResponse"":""n""},{""word"":""ZÖLD"",""color"":""red"",""congruency"":""inc"",""correctResponse"":""x""},{""word"":""SÁRGA"",""color"":""yellow"",""congruency"":""con"",""correctResponse"":""m""},{""word"":""ZÖLD"",""color"":""green"",""congruency"":""con"",""correctResponse"":""c""},{""word"":""KÉK"",""color"":""blue"",""congruency"":""con"",""correctResponse"":""n""}]",659244,659244,657320,657321,657338,659262,KÉK
2_StroopTestTrial,flow.Sequence,7_1_4_3,2021-11-27T13:54:11.358Z,2,"[{""word"":""ZÖLD"",""color"":""green"",""congruency"":""con"",""correctResponse"":""c""},{""word"":""SÁRGA"",""color"":""yellow"",""congruency"":""con"",""correctResponse"":""m""},{""word"":""PIROS"",""color"":""red"",""congruency"":""con"",""correctResponse"":""x""},{""word"":""KÉK"",""color"":""blue"",""congruency"":""con"",""correctResponse"":""n""}]",green,inc,false,c,1907,completion,659286,1679,24,m,,"[{""word"":""SÁRGA"",""color"":""blue"",""congruency"":""inc"",""correctResponse"":""n""},{""word"":""PIROS"",""color"":""red"",""congruency"":""con"",""correctResponse"":""x""},{""word"":""KÉK"",""color"":""yellow"",""congruency"":""inc"",""correctResponse"":""m""},{""word"":""PIROS"",""color"":""green"",""congruency"":""inc"",""correctResponse"":""c""},{""word"":""SÁRGA"",""color"":""blue"",""congruency"":""inc"",""correctResponse"":""n""},{""word"":""ZÖLD"",""color"":""red"",""congruency"":""inc"",""correctResponse"":""x""},{""word"":""SÁRGA"",""color"":""yellow"",""congruency"":""con"",""correctResponse"":""m""},{""word"":""ZÖLD"",""color"":""green"",""congruency"":""con"",""correctResponse"":""c""},{""word"":""KÉK"",""color"":""blue"",""congruency"":""con"",""correctResponse"":""n""}]",661169,661169,659244,659245,659262,661185,PIROS
2_StroopTestTrial,flow.Sequence,7_1_4_4,2021-11-27T13:54:13.298Z,2,"[{""word"":""ZÖLD"",""color"":""green"",""congruency"":""con"",""correctResponse"":""c""},{""word"":""SÁRGA"",""color"":""yellow"",""congruency"":""con"",""correctResponse"":""m""},{""word"":""PIROS"",""color"":""red"",""congruency"":""con"",""correctResponse"":""x""},{""word"":""KÉK"",""color"":""blue"",""congruency"":""con"",""correctResponse"":""n""}]",blue,inc,,n,1924,completion,,1679,,,,"[{""word"":""SÁRGA"",""color"":""blue"",""congruency"":""inc"",""correctResponse"":""n""},{""word"":""PIROS"",""color"":""red"",""congruency"":""con"",""correctResponse"":""x""},{""word"":""KÉK"",""color"":""yellow"",""congruency"":""inc"",""correctResponse"":""m""},{""word"":""PIROS"",""color"":""green"",""congruency"":""inc"",""correctResponse"":""c""},{""word"":""SÁRGA"",""color"":""blue"",""congruency"":""inc"",""correctResponse"":""n""},{""word"":""ZÖLD"",""color"":""red"",""congruency"":""inc"",""correctResponse"":""x""},{""word"":""SÁRGA"",""color"":""yellow"",""congruency"":""con"",""correctResponse"":""m""},{""word"":""ZÖLD"",""color"":""green"",""congruency"":""con"",""correctResponse"":""c""},{""word"":""KÉK"",""color"":""blue"",""congruency"":""con"",""correctResponse"":""n""}]",663109,663109,661169,661169,661185,663125,SÁRGA
2_StroopTestTrial,flow.Sequence,7_1_4_5,2021-11-27T13:54:15.239Z,2,"[{""word"":""ZÖLD"",""color"":""green"",""congruency"":""con"",""correctResponse"":""c""},{""word"":""SÁRGA"",""color"":""yellow"",""congruency"":""con"",""correctResponse"":""m""},{""word"":""PIROS"",""color"":""red"",""congruency"":""con"",""correctResponse"":""x""},{""word"":""KÉK"",""color"":""blue"",""congruency"":""con"",""correctResponse"":""n""}]",red,inc,false,x,1925,completion,663346,1679,221,n,,"[{""word"":""SÁRGA"",""color"":""blue"",""congruency"":""inc"",""correctResponse"":""n""},{""word"":""PIROS"",""color"":""red"",""congruency"":""con"",""correctResponse"":""x""},{""word"":""KÉK"",""color"":""yellow"",""congruency"":""inc"",""correctResponse"":""m""},{""word"":""PIROS"",""color"":""green"",""congruency"":""inc"",""correctResponse"":""c""},{""word"":""SÁRGA"",""color"":""blue"",""congruency"":""inc"",""correctResponse"":""n""},{""word"":""ZÖLD"",""color"":""red"",""congruency"":""inc"",""correctResponse"":""x""},{""word"":""SÁRGA"",""color"":""yellow"",""congruency"":""con"",""correctResponse"":""m""},{""word"":""ZÖLD"",""color"":""green"",""congruency"":""con"",""correctResponse"":""c""},{""word"":""KÉK"",""color"":""blue"",""congruency"":""con"",""correctResponse"":""n""}]",665050.0000000001,665050,663109,663110,663125,665067,ZÖLD
2_StroopTestTrial,flow.Sequence,7_1_4_6,2021-11-27T13:54:17.163Z,2,"[{""word"":""ZÖLD"",""color"":""green"",""congruency"":""con"",""correctResponse"":""c""},{""word"":""SÁRGA"",""color"":""yellow"",""congruency"":""con"",""correctResponse"":""m""},{""word"":""PIROS"",""color"":""red"",""congruency"":""con"",""correctResponse"":""x""},{""word"":""KÉK"",""color"":""blue"",""congruency"":""con"",""correctResponse"":""n""}]",yellow,con,true,m,1907,completion,666100,1679,1033,m,,"[{""word"":""SÁRGA"",""color"":""blue"",""congruency"":""inc"",""correctResponse"":""n""},{""word"":""PIROS"",""color"":""red"",""congruency"":""con"",""correctResponse"":""x""},{""word"":""KÉK"",""color"":""yellow"",""congruency"":""inc"",""correctResponse"":""m""},{""word"":""PIROS"",""color"":""green"",""congruency"":""inc"",""correctResponse"":""c""},{""word"":""SÁRGA"",""color"":""blue"",""congruency"":""inc"",""correctResponse"":""n""},{""word"":""ZÖLD"",""color"":""red"",""congruency"":""inc"",""correctResponse"":""x""},{""word"":""SÁRGA"",""color"":""yellow"",""congruency"":""con"",""correctResponse"":""m""},{""word"":""ZÖLD"",""color"":""green"",""congruency"":""con"",""correctResponse"":""c""},{""word"":""KÉK"",""color"":""blue"",""congruency"":""con"",""correctResponse"":""n""}]",666974,666974,665050,665050.0000000001,665067,666991,SÁRGA
2_StroopTestTrial,flow.Sequence,7_1_4_7,2021-11-27T13:54:19.087Z,2,"[{""word"":""ZÖLD"",""color"":""green"",""congruency"":""con"",""correctResponse"":""c""},{""word"":""SÁRGA"",""color"":""yellow"",""congruency"":""con"",""correctResponse"":""m""},{""word"":""PIROS"",""color"":""red"",""congruency"":""con"",""correctResponse"":""x""},{""word"":""KÉK"",""color"":""blue"",""congruency"":""con"",""correctResponse"":""n""}]",green,con,true,c,1907,completion,668155,1679,1164,c,,"[{""word"":""SÁRGA"",""color"":""blue"",""congruency"":""inc"",""correctResponse"":""n""},{""word"":""PIROS"",""color"":""red"",""congruency"":""con"",""correctResponse"":""x""},{""word"":""KÉK"",""color"":""yellow"",""congruency"":""inc"",""correctResponse"":""m""},{""word"":""PIROS"",""color"":""green"",""congruency"":""inc"",""correctResponse"":""c""},{""word"":""SÁRGA"",""color"":""blue"",""congruency"":""inc"",""correctResponse"":""n""},{""word"":""ZÖLD"",""color"":""red"",""congruency"":""inc"",""correctResponse"":""x""},{""word"":""SÁRGA"",""color"":""yellow"",""congruency"":""con"",""correctResponse"":""m""},{""word"":""ZÖLD"",""color"":""green"",""congruency"":""con"",""correctResponse"":""c""},{""word"":""KÉK"",""color"":""blue"",""congruency"":""con"",""correctResponse"":""n""}]",668898,668898,666974,666974,666991,668914,ZÖLD
2_StroopTestTrial,flow.Sequence,7_1_4_8,2021-11-27T13:54:21.011Z,2,"[{""word"":""ZÖLD"",""color"":""green"",""congruency"":""con"",""correctResponse"":""c""},{""word"":""SÁRGA"",""color"":""yellow"",""congruency"":""con"",""correctResponse"":""m""},{""word"":""PIROS"",""color"":""red"",""congruency"":""con"",""correctResponse"":""x""},{""word"":""KÉK"",""color"":""blue"",""congruency"":""con"",""correctResponse"":""n""}]",blue,con,true,n,1908,completion,670135,1679,1221,n,,"[{""word"":""SÁRGA"",""color"":""blue"",""congruency"":""inc"",""correctResponse"":""n""},{""word"":""PIROS"",""color"":""red"",""congruency"":""con"",""correctResponse"":""x""},{""word"":""KÉK"",""color"":""yellow"",""congruency"":""inc"",""correctResponse"":""m""},{""word"":""PIROS"",""color"":""green"",""congruency"":""inc"",""correctResponse"":""c""},{""word"":""SÁRGA"",""color"":""blue"",""congruency"":""inc"",""correctResponse"":""n""},{""word"":""ZÖLD"",""color"":""red"",""congruency"":""inc"",""correctResponse"":""x""},{""word"":""SÁRGA"",""color"":""yellow"",""congruency"":""con"",""correctResponse"":""m""},{""word"":""ZÖLD"",""color"":""green"",""congruency"":""con"",""correctResponse"":""c""},{""word"":""KÉK"",""color"":""blue"",""congruency"":""con"",""correctResponse"":""n""}]",670822,670822,668898,668898,668914,670837,KÉK
,flow.Loop,7_1_4,2021-11-27T13:54:21.011Z,2,"[{""word"":""ZÖLD"",""color"":""green"",""congruency"":""con"",""correctResponse"":""c""},{""word"":""SÁRGA"",""color"":""yellow"",""congruency"":""con"",""correctResponse"":""m""},{""word"":""PIROS"",""color"":""red"",""congruency"":""con"",""correctResponse"":""x""},{""word"":""KÉK"",""color"":""blue"",""congruency"":""con"",""correctResponse"":""n""}]",,,,,17349,completion,,1679,,,,"[{""word"":""SÁRGA"",""color"":""blue"",""congruency"":""inc"",""correctResponse"":""n""},{""word"":""PIROS"",""color"":""red"",""congruency"":""con"",""correctResponse"":""x""},{""word"":""KÉK"",""color"":""yellow"",""congruency"":""inc"",""correctResponse"":""m""},{""word"":""PIROS"",""color"":""green"",""congruency"":""inc"",""correctResponse"":""c""},{""word"":""SÁRGA"",""color"":""blue"",""congruency"":""inc"",""correctResponse"":""n""},{""word"":""ZÖLD"",""color"":""red"",""congruency"":""inc"",""correctResponse"":""x""},{""word"":""SÁRGA"",""color"":""yellow"",""congruency"":""con"",""correctResponse"":""m""},{""word"":""ZÖLD"",""color"":""green"",""congruency"":""con"",""correctResponse"":""c""},{""word"":""KÉK"",""color"":""blue"",""congruency"":""con"",""correctResponse"":""n""}]",670823,670822,653456,653466,653473,670837,
